"","ensgene","SRR1039508","SRR1039509","SRR1039512","SRR1039513","SRR1039516","SRR1039517","SRR1039520","SRR1039521","hgnc_symbol"
"57242","ENSG00000266276",0,0,0,1,0,0,0,0,"MIR4743"
"57243","ENSG00000266277",0,0,0,0,0,0,0,0,NA
"57244","ENSG00000266278",0,0,1,0,0,0,0,0,"LINC01910"
"57245","ENSG00000266279",0,0,0,0,0,0,0,0,""
"57246","ENSG00000266280",0,0,0,0,0,0,0,0,NA
"57247","ENSG00000266281",0,0,0,0,0,0,0,0,NA
"57248","ENSG00000266282",3,1,0,1,1,1,0,0,"UBL5P2"
"57249","ENSG00000266283",1,1,0,1,0,0,2,0,""
"57250","ENSG00000266284",0,0,0,0,0,0,0,0,NA
"57251","ENSG00000266285",0,0,0,0,0,0,0,0,NA
"57252","ENSG00000266286",0,0,0,0,0,0,0,0,""
"57253","ENSG00000266287",0,0,0,0,0,0,0,0,"MIR3683"
"57254","ENSG00000266288",0,0,0,0,0,0,0,0,""
"57255","ENSG00000266289",1,3,1,3,5,13,3,3,""
"57256","ENSG00000266290",0,0,0,0,0,0,0,0,"DYNLL2-DT"
"57257","ENSG00000266291",0,0,0,0,0,0,0,0,"MIR3180-3"
"57258","ENSG00000266292",0,0,0,0,0,0,0,0,NA
"57259","ENSG00000266293",0,0,0,0,0,0,0,0,NA
"57260","ENSG00000266294",0,0,0,0,0,0,0,0,NA
"57261","ENSG00000266295",0,0,0,0,0,0,0,0,"SNORD117"
"57262","ENSG00000266296",0,1,4,1,1,1,2,1,"ARIH2P1"
"57263","ENSG00000266297",0,0,0,1,2,0,0,0,"MIR744"
"57264","ENSG00000266298",0,0,0,0,0,0,0,0,NA
"57265","ENSG00000266299",0,0,0,0,0,0,0,0,"MIR3118-1"
"57266","ENSG00000266300",0,0,0,0,0,0,0,0,"SNORD52"
"57267","ENSG00000266301",0,0,0,0,0,0,0,0,NA
"57268","ENSG00000266302",0,0,0,0,0,0,0,0,""
"57269","ENSG00000266303",0,0,0,0,0,0,0,0,NA
"57270","ENSG00000266304",0,0,0,1,0,0,2,1,"LIVAR"
"57271","ENSG00000266305",0,0,0,0,0,0,0,0,"MIR4518"
"57272","ENSG00000266306",0,0,0,0,1,1,0,0,""
"57273","ENSG00000266307",0,0,0,0,0,0,0,0,"MIR5093"
"57274","ENSG00000266308",1,1,0,0,1,1,1,0,"RN7SL510P"
"57275","ENSG00000266309",0,0,0,0,0,0,0,0,NA
"57276","ENSG00000266310",0,0,0,0,0,0,0,0,NA
"57277","ENSG00000266311",0,1,2,0,2,2,2,0,""
"57278","ENSG00000266312",0,0,0,0,0,1,0,0,"LINC01927"
"57279","ENSG00000266313",4,3,2,0,1,1,2,0,""
"57280","ENSG00000266315",0,0,0,0,0,0,0,0,"MIR4668"
"57281","ENSG00000266316",0,0,0,0,0,0,0,0,NA
"57282","ENSG00000266317",0,0,0,0,0,0,0,0,"RN7SL703P"
"57283","ENSG00000266318",0,0,0,0,0,0,2,0,"MIR5692A1"
"57284","ENSG00000266319",0,1,0,0,0,0,0,0,NA
"57285","ENSG00000266320",0,0,0,0,0,0,0,0,"MIR3909"
"57286","ENSG00000266321",0,0,0,0,0,0,0,0,"MIR4293"
"57287","ENSG00000266322",0,0,0,0,0,0,0,0,NA
"57288","ENSG00000266323",0,0,0,0,0,0,0,0,NA
"57289","ENSG00000266324",0,0,0,0,0,0,0,0,"MIR4663"
"57290","ENSG00000266325",0,0,0,0,0,0,0,0,"MIR3665"
"57291","ENSG00000266327",0,0,0,0,0,0,0,0,"MIR4503"
"57292","ENSG00000266328",0,0,0,0,0,0,0,0,"MIR4536-2"
"57293","ENSG00000266329",0,0,0,0,0,0,0,0,"MIR4281"
"57294","ENSG00000266330",0,0,0,0,0,0,0,0,NA
"57295","ENSG00000266331",0,0,0,0,0,0,0,0,NA
"57296","ENSG00000266332",0,0,0,0,0,0,0,0,NA
"57297","ENSG00000266333",0,0,0,0,0,0,0,0,NA
"57298","ENSG00000266334",0,0,0,0,0,0,0,0,NA
"57299","ENSG00000266335",0,0,0,0,0,0,0,0,""
"57300","ENSG00000266336",0,0,0,0,0,0,0,0,NA
"57301","ENSG00000266337",0,0,0,0,0,1,0,0,NA
"57302","ENSG00000266338",0,0,0,0,0,0,0,0,"NBPF15"
"57303","ENSG00000266339",0,0,0,0,0,0,0,0,NA
"57304","ENSG00000266340",0,1,0,0,3,1,1,0,""
"57305","ENSG00000266341",0,0,0,0,0,0,0,0,""
"57306","ENSG00000266342",0,0,0,0,0,0,0,0,NA
"57307","ENSG00000266343",0,0,0,0,0,0,0,0,NA
"57308","ENSG00000266344",0,0,0,0,0,1,0,0,NA
"57309","ENSG00000266345",0,0,0,0,0,0,0,1,NA
"57310","ENSG00000266346",0,0,0,0,0,0,0,1,NA
"57311","ENSG00000266347",0,0,3,0,0,1,1,0,NA
"57312","ENSG00000266349",0,0,0,0,0,0,0,0,NA
"57313","ENSG00000266350",0,0,0,0,0,0,0,0,NA
"57314","ENSG00000266352",1,1,1,0,1,1,0,1,NA
"57315","ENSG00000266353",0,0,0,0,0,0,0,0,NA
"57316","ENSG00000266354",0,0,0,0,0,0,0,0,"MIR4776-1"
"57317","ENSG00000266355",0,0,0,0,0,0,0,0,NA
"57318","ENSG00000266356",0,0,0,0,0,0,0,0,""
"57319","ENSG00000266357",0,0,0,0,0,0,0,0,"LINC02074"
"57320","ENSG00000266358",0,0,0,0,0,0,0,0,NA
"57321","ENSG00000266359",0,0,0,0,0,0,0,0,NA
"57322","ENSG00000266360",0,0,0,0,0,0,0,0,NA
"57323","ENSG00000266361",0,0,0,0,0,0,0,0,NA
"57324","ENSG00000266362",0,0,0,0,0,0,0,0,NA
"57325","ENSG00000266363",0,0,0,0,0,0,0,0,NA
"57326","ENSG00000266364",0,0,0,0,0,0,0,0,""
"57327","ENSG00000266365",10,9,10,3,14,9,8,9,""
"57328","ENSG00000266366",0,0,0,3,1,0,1,0,NA
"57329","ENSG00000266367",0,0,0,0,0,0,0,0,NA
"57330","ENSG00000266368",1,1,0,0,1,4,1,0,""
"57331","ENSG00000266369",0,0,0,0,0,0,1,1,""
"57332","ENSG00000266370",0,0,0,0,0,0,0,0,"MIR3657"
"57333","ENSG00000266371",0,0,1,0,0,0,0,0,""
"57334","ENSG00000266372",0,0,0,0,0,0,0,1,NA
"57335","ENSG00000266373",14,26,24,21,23,36,14,26,""
"57336","ENSG00000266374",0,0,0,0,0,0,0,0,NA
"57337","ENSG00000266375",0,0,0,0,0,0,0,0,""
"57338","ENSG00000266376",0,0,0,0,0,0,0,0,NA
"57339","ENSG00000266377",0,0,0,0,0,0,0,0,NA
"57340","ENSG00000266378",0,0,0,1,0,0,1,1,""
"57341","ENSG00000266379",1,0,1,0,0,2,0,0,""
"57342","ENSG00000266380",0,0,0,0,0,0,0,0,NA
"57343","ENSG00000266381",0,0,0,0,0,0,0,0,""
"57344","ENSG00000266382",0,0,0,0,0,0,0,0,NA
"57345","ENSG00000266383",0,0,0,0,0,0,0,0,"MIR5002"
"57346","ENSG00000266384",0,0,0,0,0,0,0,0,NA
"57347","ENSG00000266385",0,1,1,0,1,1,0,4,""
"57348","ENSG00000266386",0,0,0,0,0,0,0,0,NA
"57349","ENSG00000266387",0,0,0,0,0,0,0,0,NA
"57350","ENSG00000266388",0,0,0,0,0,0,0,0,NA
"57351","ENSG00000266389",0,0,0,0,0,0,0,0,"PIK3R5-DT"
"57352","ENSG00000266390",0,0,0,0,0,0,0,0,NA
"57353","ENSG00000266391",0,0,0,0,0,0,0,0,NA
"57354","ENSG00000266392",0,0,0,2,0,0,2,0,"MIR4740"
"57355","ENSG00000266393",0,0,0,0,0,0,0,0,NA
"57356","ENSG00000266394",0,0,0,0,0,0,0,0,NA
"57357","ENSG00000266396",0,0,0,0,0,0,0,0,"MIR4273"
"57358","ENSG00000266397",0,0,1,0,1,0,0,0,""
"57359","ENSG00000266398",0,0,0,0,0,0,0,0,NA
"57360","ENSG00000266399",0,0,0,2,0,0,0,0,NA
"57361","ENSG00000266400",0,0,0,0,0,0,0,0,NA
"57362","ENSG00000266401",0,1,0,1,0,0,0,0,""
"57363","ENSG00000266402",2,2,1,1,3,5,3,1,"SNHG25"
"57364","ENSG00000266403",0,0,0,0,0,0,0,0,NA
"57365","ENSG00000266404",0,0,0,0,0,0,0,0,NA
"57366","ENSG00000266405",36,20,30,25,28,18,31,29,"CBX3P2"
"57367","ENSG00000266406",0,0,0,0,0,0,0,0,NA
"57368","ENSG00000266407",0,0,0,0,0,0,0,0,"MIR3157"
"57369","ENSG00000266408",0,0,0,0,0,0,0,0,NA
"57370","ENSG00000266409",0,0,0,0,0,0,0,0,NA
"57371","ENSG00000266410",0,0,0,0,0,0,0,0,""
"57372","ENSG00000266411",0,0,1,0,1,3,1,0,NA
"57373","ENSG00000266412",0,0,0,0,0,0,0,0,"NCOA4"
"57374","ENSG00000266413",0,1,0,0,1,0,0,0,NA
"57375","ENSG00000266414",0,0,0,0,0,0,0,0,NA
"57376","ENSG00000266415",0,0,0,0,0,0,0,0,"MIR4636"
"57377","ENSG00000266416",0,0,0,0,0,0,0,0,""
"57378","ENSG00000266417",0,0,0,0,0,0,0,0,"MIR4424"
"57379","ENSG00000266418",0,0,0,0,0,0,0,0,NA
"57380","ENSG00000266419",0,0,0,0,0,0,0,0,"SNORD117"
"57381","ENSG00000266420",1,1,1,0,1,2,0,2,"RN7SL118P"
"57382","ENSG00000266421",0,0,0,0,0,0,0,0,"MIR4451"
"57383","ENSG00000266423",0,0,0,0,0,0,0,0,"MIR3163"
"57384","ENSG00000266424",0,0,0,0,0,0,0,0,NA
"57385","ENSG00000266425",0,0,0,0,0,0,0,0,NA
"57386","ENSG00000266426",0,0,0,0,0,0,0,0,"MIR4719"
"57387","ENSG00000266427",0,0,0,0,0,0,0,0,NA
"57388","ENSG00000266428",2,0,0,0,2,0,0,0,NA
"57389","ENSG00000266429",0,0,0,0,0,1,1,0,NA
"57390","ENSG00000266430",0,0,0,0,0,0,0,0,NA
"57391","ENSG00000266431",0,0,0,0,0,0,0,0,"MIR5580"
"57392","ENSG00000266432",0,0,0,0,0,0,0,0,NA
"57393","ENSG00000266433",0,0,0,0,0,0,0,0,"TBC1D3P5"
"57394","ENSG00000266434",0,0,0,0,0,0,0,0,NA
"57395","ENSG00000266435",0,0,0,0,0,0,0,0,""
"57396","ENSG00000266436",0,0,0,0,0,0,0,0,"MIR4264"
"57397","ENSG00000266437",0,0,0,0,0,0,0,0,"MIR4746"
"57398","ENSG00000266439",0,0,0,0,0,0,0,0,"RN7SL493P"
"57399","ENSG00000266440",2,1,0,0,0,1,2,0,NA
"57400","ENSG00000266441",2,2,1,1,2,0,2,2,"ARHGAP28-AS1"
"57401","ENSG00000266442",0,0,0,0,0,0,0,0,"MSH5-SAPCD1"
"57402","ENSG00000266443",0,0,0,0,0,0,0,0,NA
"57403","ENSG00000266444",0,0,0,0,0,0,0,0,NA
"57404","ENSG00000266445",3,3,3,1,7,2,3,0,"NARF-AS1"
"57405","ENSG00000266446",0,0,1,1,1,3,4,1,""
"57406","ENSG00000266447",1,1,0,1,0,3,1,0,NA
"57407","ENSG00000266448",0,0,0,0,0,0,0,0,""
"57408","ENSG00000266449",0,0,0,0,0,0,0,0,"MIR3713"
"57409","ENSG00000266450",0,0,0,0,0,0,0,0,""
"57410","ENSG00000266451",0,0,0,0,0,0,0,0,NA
"57411","ENSG00000266452",0,0,0,0,0,0,0,0,NA
"57412","ENSG00000266453",0,0,0,0,0,0,0,0,NA
"57413","ENSG00000266454",0,2,0,0,0,0,0,0,"MIR3179-3"
"57414","ENSG00000266455",0,0,0,0,0,0,0,0,NA
"57415","ENSG00000266456",16,11,17,0,15,7,15,2,""
"57416","ENSG00000266457",0,0,0,0,0,0,0,0,NA
"57417","ENSG00000266458",0,0,0,0,0,0,0,0,"MIR4259"
"57418","ENSG00000266459",0,0,0,0,0,0,0,0,NA
"57419","ENSG00000266460",0,0,0,0,0,0,0,0,""
"57420","ENSG00000266461",0,0,0,0,0,0,0,0,"MIR2392"
"57421","ENSG00000266462",0,0,0,0,1,2,1,0,NA
"57422","ENSG00000266463",0,0,0,0,0,0,0,0,"MIR3196"
"57423","ENSG00000266464",0,0,0,0,0,0,0,0,""
"57424","ENSG00000266465",1,1,1,0,0,1,0,0,NA
"57425","ENSG00000266466",0,0,0,0,1,0,1,0,""
"57426","ENSG00000266467",0,0,0,0,0,0,0,0,"RN7SL220P"
"57427","ENSG00000266468",0,1,0,0,0,0,0,0,NA
"57428","ENSG00000266469",173,161,212,126,207,239,193,174,""
"57429","ENSG00000266470",0,0,0,0,0,0,0,0,""
"57430","ENSG00000266472",0,0,0,0,0,0,0,0,"MRPS21"
"57431","ENSG00000266473",1,2,6,2,7,2,1,4,"HELZ-AS1"
"57432","ENSG00000266474",0,0,0,0,0,0,0,0,NA
"57433","ENSG00000266475",0,0,1,0,0,0,0,0,NA
"57434","ENSG00000266476",0,0,0,0,0,0,0,0,NA
"57435","ENSG00000266477",0,0,0,0,0,0,0,0,"RN7SL616P"
"57436","ENSG00000266478",0,0,0,0,0,0,0,0,"MIR5197"
"57437","ENSG00000266479",0,0,0,0,0,0,0,0,""
"57438","ENSG00000266480",0,0,0,0,0,0,0,0,NA
"57439","ENSG00000266481",0,0,0,0,0,0,0,0,NA
"57440","ENSG00000266482",0,0,0,0,0,0,0,0,NA
"57441","ENSG00000266483",0,0,0,0,0,0,0,0,NA
"57442","ENSG00000266484",0,0,0,0,0,0,0,0,NA
"57443","ENSG00000266485",0,0,0,0,0,0,0,0,NA
"57444","ENSG00000266486",4,1,3,1,4,1,0,1,NA
"57445","ENSG00000266487",0,0,0,0,0,0,0,0,NA
"57446","ENSG00000266488",0,0,0,0,0,0,0,0,""
"57447","ENSG00000266489",0,0,0,0,0,0,0,0,""
"57448","ENSG00000266490",4,5,8,5,1,3,3,9,""
"57449","ENSG00000266491",1,0,0,0,0,0,0,1,NA
"57450","ENSG00000266492",0,0,0,0,0,0,0,0,NA
"57451","ENSG00000266493",0,0,0,0,0,0,0,0,NA
"57452","ENSG00000266494",0,0,0,0,0,0,0,0,"MIR4641"
"57453","ENSG00000266495",0,0,0,0,0,0,0,0,""
"57454","ENSG00000266496",0,0,0,0,0,0,0,0,NA
"57455","ENSG00000266497",25,15,8,1,31,32,14,11,"RDM1P2"
"57456","ENSG00000266498",1,0,0,0,2,0,0,0,""
"57457","ENSG00000266499",0,0,0,0,0,0,0,0,NA
"57458","ENSG00000266500",0,0,0,0,0,0,0,0,NA
"57459","ENSG00000266501",4,2,3,3,7,7,5,4,"ATG12P1"
"57460","ENSG00000266502",0,0,0,0,0,0,0,0,"MIR5681A"
"57461","ENSG00000266503",0,0,0,0,0,0,0,0,"RN7SL162P"
"57462","ENSG00000266504",14,6,5,1,14,11,8,5,"RDM1P1"
"57463","ENSG00000266505",0,0,0,0,0,0,0,0,""
"57464","ENSG00000266507",1,0,1,0,0,0,0,1,"MIR4479"
"57465","ENSG00000266508",0,0,0,0,0,0,0,0,"MIR3201"
"57466","ENSG00000266509",0,0,0,0,0,0,0,0,"MIR3934"
"57467","ENSG00000266510",0,0,0,0,0,0,0,0,NA
"57468","ENSG00000266511",0,0,0,0,0,0,0,0,NA
"57469","ENSG00000266512",0,0,0,0,0,0,0,0,NA
"57470","ENSG00000266513",0,0,0,0,0,0,0,0,""
"57471","ENSG00000266514",0,0,0,0,0,0,0,0,"MIR3689F"
"57472","ENSG00000266515",0,0,0,0,0,0,0,0,"MIR4452"
"57473","ENSG00000266516",0,0,0,0,0,0,0,0,NA
"57474","ENSG00000266517",0,0,0,0,0,0,0,0,"MIR4715"
"57475","ENSG00000266518",0,0,0,0,0,0,0,0,"MIR4268"
"57476","ENSG00000266519",0,0,0,0,0,0,0,0,NA
"57477","ENSG00000266520",0,0,1,0,0,0,0,0,"RAC1P1"
"57478","ENSG00000266521",0,0,0,0,0,0,0,0,""
"57479","ENSG00000266522",1,0,2,1,2,3,3,1,""
"57480","ENSG00000266523",0,0,0,0,0,0,0,0,""
"57481","ENSG00000266524",0,0,0,0,0,0,0,0,"GDF10"
"57482","ENSG00000266525",0,0,1,0,0,0,0,0,"MIR4650-1"
"57483","ENSG00000266526",0,0,0,0,0,0,0,0,NA
"57484","ENSG00000266527",0,0,0,0,0,0,0,0,""
"57485","ENSG00000266528",0,0,0,0,0,0,0,0,NA
"57486","ENSG00000266529",0,0,0,0,0,0,0,0,"MTCYBP13"
"57487","ENSG00000266530",0,0,0,0,0,0,0,0,"MIR4318"
"57488","ENSG00000266531",0,0,1,0,0,0,0,0,"MIR4706"
"57489","ENSG00000266532",0,0,0,0,0,0,0,0,NA
"57490","ENSG00000266533",1,1,1,1,0,0,0,0,"MIR3619"
"57491","ENSG00000266534",0,0,0,0,0,0,0,0,NA
"57492","ENSG00000266535",0,0,0,0,1,0,0,0,""
"57493","ENSG00000266536",0,0,0,0,0,0,1,0,NA
"57494","ENSG00000266537",0,0,0,0,0,0,0,0,"SPDYE22P"
"57495","ENSG00000266538",0,1,4,1,6,6,1,0,""
"57496","ENSG00000266539",1,4,0,2,0,1,2,4,NA
"57497","ENSG00000266540",0,0,0,0,0,0,0,0,NA
"57498","ENSG00000266541",1,0,0,0,0,2,0,1,""
"57499","ENSG00000266542",0,0,0,0,1,1,0,0,NA
"57500","ENSG00000266543",0,0,0,0,0,0,0,0,NA
"57501","ENSG00000266544",0,0,0,0,0,0,0,0,NA
"57502","ENSG00000266545",0,0,0,0,0,0,0,0,"MIR5701-1"
"57503","ENSG00000266546",0,0,0,0,0,0,0,0,NA
"57504","ENSG00000266547",0,0,0,0,0,0,0,0,NA
"57505","ENSG00000266548",0,0,0,0,0,0,0,0,""
"57506","ENSG00000266549",0,0,0,0,0,0,0,0,"ATP6V1E1P2"
"57507","ENSG00000266550",0,0,0,0,0,0,0,0,NA
"57508","ENSG00000266551",0,0,0,0,0,0,0,0,NA
"57509","ENSG00000266552",0,0,0,0,0,0,0,0,NA
"57510","ENSG00000266553",0,0,0,0,0,0,0,0,"RN7SL356P"
"57511","ENSG00000266554",2,0,11,4,0,1,1,0,"LINC01443"
"57512","ENSG00000266555",0,0,1,0,0,0,1,1,"MIR3145"
"57513","ENSG00000266556",0,0,0,0,0,0,0,0,NA
"57514","ENSG00000266557",0,0,0,0,0,0,0,0,NA
"57515","ENSG00000266558",0,0,0,0,0,0,1,0,NA
"57516","ENSG00000266559",0,0,0,0,0,1,0,0,"MIR4530"
"57517","ENSG00000266560",0,0,0,0,0,0,0,0,""
"57518","ENSG00000266561",0,0,0,0,0,0,0,0,""
"57519","ENSG00000266562",0,0,0,0,0,0,0,0,NA
"57520","ENSG00000266563",0,0,0,0,0,1,0,0,"EIF1P5"
"57521","ENSG00000266564",0,0,0,0,0,0,0,0,"MIR4418"
"57522","ENSG00000266566",1,2,0,2,2,0,1,1,NA
"57523","ENSG00000266567",0,0,0,0,0,0,0,0,NA
"57524","ENSG00000266568",1,0,1,0,1,1,0,0,NA
"57525","ENSG00000266569",0,0,0,0,0,0,0,0,"RN7SL377P"
"57526","ENSG00000266570",0,0,0,0,0,0,0,0,"MIR5579"
"57527","ENSG00000266571",0,0,0,0,0,0,0,0,NA
"57528","ENSG00000266572",0,0,0,0,0,0,0,0,NA
"57529","ENSG00000266573",3,0,10,4,4,1,3,2,""
"57530","ENSG00000266574",0,0,0,0,0,0,0,0,NA
"57531","ENSG00000266575",0,0,0,0,0,0,0,0,"BOLA2P1"
"57532","ENSG00000266576",0,0,0,0,0,0,0,0,"MARK2P14"
"57533","ENSG00000266577",0,0,0,0,0,0,0,0,NA
"57534","ENSG00000266578",0,0,0,0,0,0,0,0,""
"57535","ENSG00000266579",0,0,0,0,1,0,0,0,""
"57536","ENSG00000266580",1,0,0,1,0,0,0,0,"MIR4254"
"57537","ENSG00000266581",0,0,0,0,0,0,0,0,"MIR3166"
"57538","ENSG00000266582",0,0,0,0,0,0,0,0,"MIR4527"
"57539","ENSG00000266583",0,0,0,0,0,0,0,0,"MIR4478"
"57540","ENSG00000266584",0,0,0,0,0,0,0,0,NA
"57541","ENSG00000266585",0,0,0,0,0,0,0,0,NA
"57542","ENSG00000266586",0,0,0,0,0,0,0,0,""
"57543","ENSG00000266587",0,0,0,0,0,0,0,0,NA
"57544","ENSG00000266588",0,0,1,0,1,1,1,1,""
"57545","ENSG00000266589",1,1,0,0,0,2,2,0,"MIR4512"
"57546","ENSG00000266590",0,0,0,0,0,0,0,0,NA
"57547","ENSG00000266591",0,0,0,0,0,0,0,0,NA
"57548","ENSG00000266592",0,0,0,0,0,0,0,0,NA
"57549","ENSG00000266593",0,0,0,0,0,0,0,0,"MIR4713"
"57550","ENSG00000266594",0,0,0,0,0,0,0,0,"MIR4766"
"57551","ENSG00000266595",0,0,0,0,0,0,0,0,NA
"57552","ENSG00000266596",0,0,1,0,0,1,0,0,NA
"57553","ENSG00000266597",0,0,0,0,0,0,0,0,NA
"57554","ENSG00000266598",0,0,0,0,0,0,0,1,""
"57555","ENSG00000266599",0,1,0,0,0,0,0,0,""
"57556","ENSG00000266600",0,0,0,0,0,0,0,0,NA
"57557","ENSG00000266601",2,0,3,0,3,5,3,4,""
"57558","ENSG00000266602",0,0,0,0,0,0,0,0,""
"57559","ENSG00000266603",0,0,0,1,0,0,0,0,NA
"57560","ENSG00000266604",0,0,0,0,0,0,0,0,"LINC01887"
"57561","ENSG00000266605",0,0,0,0,0,1,0,0,"LONRF2P1"
"57562","ENSG00000266606",0,0,0,0,0,0,0,0,NA
"57563","ENSG00000266607",0,0,0,0,0,0,0,0,NA
"57564","ENSG00000266608",0,0,0,0,0,0,0,0,NA
"57565","ENSG00000266609",0,0,0,0,0,0,0,0,NA
"57566","ENSG00000266610",0,0,0,0,0,0,0,0,"RN7SL176P"
"57567","ENSG00000266611",0,0,0,0,0,0,0,0,"MIR4703"
"57568","ENSG00000266612",0,0,0,0,0,0,0,0,NA
"57569","ENSG00000266613",0,0,0,0,0,1,0,0,"COP1P1"
"57570","ENSG00000266614",0,0,0,0,0,0,0,0,""
"57571","ENSG00000266615",0,0,0,0,0,0,0,0,""
"57572","ENSG00000266616",0,0,0,0,0,0,0,0,NA
"57573","ENSG00000266617",0,0,0,0,0,0,0,0,"MIR3692"
"57574","ENSG00000266618",0,0,1,1,0,0,1,0,"MIR4742"
"57575","ENSG00000266619",0,0,0,0,0,0,0,0,"MIR4642"
"57576","ENSG00000266620",0,0,0,0,0,0,0,0,NA
"57577","ENSG00000266621",2,2,0,0,0,0,0,0,NA
"57578","ENSG00000266622",0,0,0,0,0,0,0,0,NA
"57579","ENSG00000266624",0,0,0,0,0,0,0,0,NA
"57580","ENSG00000266625",0,0,0,0,0,0,0,0,NA
"57581","ENSG00000266626",0,0,0,0,0,0,0,0,""
"57582","ENSG00000266627",0,0,0,0,0,0,0,0,"RN7SL202P"
"57583","ENSG00000266628",0,1,0,0,0,0,0,0,NA
"57584","ENSG00000266629",0,0,0,0,0,0,0,0,NA
"57585","ENSG00000266630",0,0,0,0,0,0,0,0,NA
"57586","ENSG00000266631",1,2,1,1,1,0,3,0,NA
"57587","ENSG00000266632",0,0,0,0,0,0,0,0,NA
"57588","ENSG00000266633",0,0,0,0,0,0,0,0,NA
"57589","ENSG00000266634",0,0,0,0,0,0,0,0,"MIR3972"
"57590","ENSG00000266635",0,0,0,0,0,0,0,0,NA
"57591","ENSG00000266636",0,0,0,0,0,0,0,0,NA
"57592","ENSG00000266637",0,0,2,0,0,1,1,0,NA
"57593","ENSG00000266638",0,0,0,0,0,0,0,0,NA
"57594","ENSG00000266639",0,0,0,0,0,0,0,0,NA
"57595","ENSG00000266640",1,1,1,0,0,2,0,0,"MIR4754"
"57596","ENSG00000266641",0,0,0,0,0,0,0,0,NA
"57597","ENSG00000266642",0,0,0,0,0,0,0,0,""
"57598","ENSG00000266643",1,2,1,0,3,0,4,0,"MIR3677"
"57599","ENSG00000266644",10,9,6,2,20,26,8,6,""
"57600","ENSG00000266645",0,0,0,0,0,1,0,0,"MIR4299"
"57601","ENSG00000266646",0,0,0,0,0,0,0,0,"SNORD84"
"57602","ENSG00000266647",0,0,0,0,0,0,0,0,""
"57603","ENSG00000266648",2,2,2,0,1,1,2,5,"SETP3"
"57604","ENSG00000266649",0,0,0,0,0,2,0,0,"MIR3126"
"57605","ENSG00000266650",0,0,0,0,0,0,0,0,NA
"57606","ENSG00000266651",3,2,4,0,3,7,2,3,""
"57607","ENSG00000266652",0,0,0,0,0,0,0,0,NA
"57608","ENSG00000266653",0,0,0,0,0,0,0,0,""
"57609","ENSG00000266654",0,1,1,0,0,0,1,0,""
"57610","ENSG00000266655",0,0,0,0,0,0,0,0,"MIR3908"
"57611","ENSG00000266656",0,0,0,0,0,0,0,0,NA
"57612","ENSG00000266657",0,0,0,0,0,0,0,0,NA
"57613","ENSG00000266658",66954,29353,41298,22774,50453,56028,27644,53076,NA
"57614","ENSG00000266659",0,0,0,0,0,0,0,0,NA
"57615","ENSG00000266660",0,0,0,0,0,0,0,0,""
"57616","ENSG00000266662",0,0,0,0,0,0,0,0,NA
"57617","ENSG00000266663",0,0,0,0,0,0,0,0,"MIR3169"
"57618","ENSG00000266664",0,0,0,0,0,1,1,0,""
"57619","ENSG00000266665",0,0,0,0,0,0,0,0,"MIR4739"
"57620","ENSG00000266666",0,0,0,0,0,0,0,0,"MIR4325"
"57621","ENSG00000266667",0,0,0,0,0,1,1,1,""
"57622","ENSG00000266668",0,0,0,0,1,0,0,1,"MIR5692C2"
"57623","ENSG00000266669",0,0,0,0,0,0,0,0,NA
"57624","ENSG00000266670",2,5,0,2,1,2,1,1,NA
"57625","ENSG00000266671",0,0,0,0,0,0,0,0,NA
"57626","ENSG00000266672",0,0,0,0,0,0,0,0,"SNORD32B"
"57627","ENSG00000266673",0,1,0,0,0,0,0,0,""
"57628","ENSG00000266675",0,0,0,0,0,0,0,0,NA
"57629","ENSG00000266676",0,0,0,0,0,0,1,0,"MIR4297"
"57630","ENSG00000266677",1,0,0,0,1,0,0,1,""
"57631","ENSG00000266678",0,0,0,0,0,0,0,0,NA
"57632","ENSG00000266680",18,9,23,11,22,27,21,7,""
"57633","ENSG00000266681",0,0,0,0,0,0,0,0,NA
"57634","ENSG00000266682",0,0,0,0,0,0,0,0,NA
"57635","ENSG00000266683",0,0,0,0,0,0,0,0,NA
"57636","ENSG00000266684",0,0,0,0,0,0,0,0,NA
"57637","ENSG00000266685",1,0,0,0,0,0,0,0,NA
"57638","ENSG00000266686",0,0,0,0,0,0,0,0,NA
"57639","ENSG00000266687",0,0,0,0,0,0,0,0,NA
"57640","ENSG00000266688",0,0,0,0,0,0,0,0,NA
"57641","ENSG00000266689",0,0,0,0,0,0,0,0,""
"57642","ENSG00000266690",0,0,0,0,0,0,0,0,"MIR4274"
"57643","ENSG00000266691",0,0,0,0,0,0,0,0,""
"57644","ENSG00000266692",0,0,0,0,0,0,0,0,""
"57645","ENSG00000266693",0,0,0,0,0,0,0,0,"OR4K8P"
"57646","ENSG00000266694",0,0,0,0,0,0,0,0,NA
"57647","ENSG00000266695",0,0,0,0,0,0,0,0,""
"57648","ENSG00000266696",0,0,0,0,0,0,0,0,""
"57649","ENSG00000266697",0,0,0,0,0,0,0,0,NA
"57650","ENSG00000266698",0,0,0,0,0,0,0,0,"MIR3945"
"57651","ENSG00000266699",0,0,0,0,0,0,0,0,NA
"57652","ENSG00000266700",0,0,0,0,0,0,0,0,NA
"57653","ENSG00000266701",9,8,10,4,18,13,0,8,NA
"57654","ENSG00000266702",0,0,0,0,0,0,0,0,NA
"57655","ENSG00000266703",0,0,0,0,0,0,0,0,"MIR4490"
